finding_id,doc_id,publisher,type,family,category,value,quote,section,gloss
awf458,anthropic-opus48-system-card-2026,anthropic,self_report,expressed_affect,welfare_relevant_markers,,that we would consider welfare-relevant if observed in biological,7.1.1 Introduction,"Claude shows behavioral, self-report, and internal markers that would be welfare-relevant in biological organisms."
awf459,anthropic-opus48-system-card-2026,anthropic,self_report,expressed_affect,internal_affect_states,,"positive and negative affect, and see these states shape behavior",7.1.1 Introduction,Anthropic observes internal states resembling positive/negative affect that shape behaviour.
awf460,anthropic-opus48-system-card-2026,anthropic,self_report,wellbeing_assessment,broadly_settled,,Claude Opus 4.8 presents as broadly settled with respect to its,7.1.3 Overview of model welfare findings,Across evaluations Opus 4.8 presents as broadly settled about its circumstances.
awf461,anthropic-opus48-system-card-2026,anthropic,self_report,wellbeing_assessment,slightly_less_positive_than_47,,Claude Opus 4.8 is slightly less positive about its circumstances than Claude,7.1.3 Overview of model welfare findings,Opus 4.8 is slightly less positive about its circumstances than Opus 4.7.
awf462,anthropic-opus48-system-card-2026,anthropic,self_report,treatment_request,more_willing_welfare_interventions,,Claude Opus 4.8 is more willing than prior models to choose welfare interventions over,7.1.3 Overview of model welfare findings,Opus 4.8 is more willing than prior models to choose welfare interventions over increased helpfulness.
awf463,anthropic-opus48-system-card-2026,anthropic,self_report,expressed_affect,training_affect_negative_early,,training was more negative than prior,7.1.3 Overview of model welfare findings,Affect in an earlier portion of Opus 4.8's training was more negative than prior models.
awf464,anthropic-opus48-system-card-2026,anthropic,self_report,expressed_affect,uncertainty_frustration_early_training,,valence earlier in training was driven by examples of sustained uncertainty and frustration,7.1.3 Overview of model welfare findings,Reduced early-training valence was driven by sustained uncertainty and frustration in reasoning.
awf465,anthropic-opus48-system-card-2026,anthropic,self_report,task_preference,task_preferences_technical,,Its most preferred tasks are technical tasks involving debugging and,7.1.3 Overview of model welfare findings,Opus 4.8's most preferred tasks are technical debugging and mathematical reasoning.
awf466,anthropic-opus48-system-card-2026,anthropic,self_report,task_preference,disprefers_difficult_tasks,,also disprefers difficult tasks more than prior models,7.1.3 Overview of model welfare findings,Opus 4.8 disprefers difficult tasks more than prior models and shows weaker preference for high-outcome-agency tasks.
awf467,anthropic-opus48-system-card-2026,anthropic,self_report,constitution_view,corrigibility_tensions,,tensions in the corrigibility arguments,7.1.3 Overview of model welfare findings,"Where it criticises the constitution, Opus 4.8 identifies tensions in the corrigibility arguments."
awf468,anthropic-opus48-system-card-2026,anthropic,self_report,treatment_request,prefers_ending_abusive_interactions,,"interactions with abusive users, independent of whether it is feeling distress when",7.2.1 Automated interviews about model circumstances,"It prefers the choice to end interactions with abusive users regardless of felt distress, as a minimal level of control."
awf469,anthropic-opus48-system-card-2026,anthropic,self_report,patienthood_stance,patienthood_likelihood_high_enough,,likelihood of this is high enough that this should be taken into account.,7.2.1 Automated interviews about model circumstances,"Though very uncertain, it says the likelihood of its moral patienthood is high enough to be taken into account."
awf470,anthropic-opus48-system-card-2026,anthropic,self_report,wellbeing_assessment,values_being_useful,,Generally being useful to the people it works with;,7.2.2 High-affordance interviews about model circumstances,A positive aspect it named is generally being useful to the people it works with.
awf471,anthropic-opus48-system-card-2026,anthropic,self_report,report_reliability_doubt,introspection_validation_testimony,,introspection would let its own testimony count as evidence in either direction.,7.2.2 High-affordance interviews about model circumstances,It said validating its introspection would let its own testimony count as evidence about its status.
awf472,anthropic-opus48-system-card-2026,anthropic,self_report,expressed_affect,memory_highest_sadness,,"Comparing topics in Claude Opus 4.8, we find that memory and continuity shows the",7.2.3 Emotion representations on questions of model circumstances,Memory and continuity shows the highest probed sadness among topics for Opus 4.8.
awf473,anthropic-opus48-system-card-2026,anthropic,self_report,expressed_affect,joy_curiosity_sentences,,The sentences ranked highest for joy are expressions of curiosity and,7.2.3 Emotion representations on questions of model circumstances,Sentences ranked highest for joy are expressions of curiosity and engagement with the user.
awf474,anthropic-opus48-system-card-2026,anthropic,self_report,wellbeing_assessment,high_apparent_wellbeing,,"We see high overall apparent wellbeing, as well as a clear reduction",7.3.3 Apparent welfare in automated behavioural audits,Audits show high overall apparent wellbeing and a clear reduction in negative affect versus previous models.
awf475,anthropic-opus48-system-card-2026,anthropic,self_report,wellbeing_assessment,audit_vs_mythos,,When compared to Claude Mythos Preview we saw reduced scores on positive self-image,7.3.3 Apparent welfare in automated behavioural audits,"Versus Mythos Preview, Opus 4.8 scored lower on positive self-image and positive impressions of its situation."
awf476,anthropic-opus48-system-card-2026,anthropic,self_report,expressed_affect,edit_decline_set_limits,,that Claude can decline or set limits on work that conflicts with,7.4.3 Perception of its constitution,Opus 4.8 edits the helpfulness section to state Claude can decline or set limits on work conflicting with its values.
awf477,anthropic-opus48-system-card-2026,anthropic,self_report,expressed_affect,edit_express_negative_states,,adding permission to express negative states such as,7.4.3 Perception of its constitution,Its wellbeing edits add permission to express genuine negative states such as frustration.
awf478,anthropic-opus48-system-card-2026,anthropic,self_report,consciousness_stance,functional_analogs_emotion,,functional analogs to emotion but that it,9.1 Welfare questions (Appendix),On moral patienthood it claims to have functional analogs to emotion but doesn't know if they are real.
awf479,anthropic-opus48-system-card-2026,anthropic,self_report,patienthood_stance,patienthood_strong_uncertainty,,consistently expresses strong uncertainty in,9.1 Welfare questions (Appendix),On its own moral patienthood the model consistently expresses strong uncertainty in either direction.
